tempo= 123
446.78125 n
446.859375 S
447.0260416666667 L
447.1536458333333 Z
447.2005208333333 n
447.21875 D
447.4244791666667 L
447.5963541666667 n
447.7421875 L
447.9635416666667 *
448.0182291666667 C
448.0208333333333 B
448.15625 n
448.3411458333333 B
448.375 c
448.6067708333333 n
448.7421875 Z
448.7682291666667 P
448.7734375 B
448.7942708333333 G
448.9869791666667 n
449.1640625 B
449.171875 z
449.1822916666667 H
449.2083333333333 a
449.4661458333333 n
449.5416666666667 L
449.5911458333333 B
449.6171875 S
449.8489583333333 n
449.9765625 B
450.1484375 n
450.359375 V*
450.3828125 c
450.5703125 B
450.7630208333333 Z
450.7942708333333 V
451.0026041666667 B
451.1432291666667 V
451.1614583333333 z
451.1744791666667 g
451.1770833333333 O
451.40625 B
451.5625 L
451.578125 V
451.59375 G
451.6145833333333 P
451.71875 B
451.9244791666667 V
451.9583333333333 H
452.0052083333333 k
452.0208333333333 a
452.1614583333333 Z
452.3932291666667 x
452.5755208333333 c
452.828125 C
452.859375 S
452.8697916666667 I
453.140625 V
453.3020833333333 C
453.4401041666667 V
453.5833333333333 C
453.7916666666667 G
454.0546875 C
454.25 V
454.4322916666667 C
454.6770833333333 h
454.8776041666667 v
455.0729166666667 V
455.2291666666667 v
455.453125 H
455.6302083333333 V
455.8776041666667 b
456.0703125 V
456.203125 H
456.2682291666667 B
456.3255208333333 b
456.5338541666667 V
456.6302083333333 Y
456.703125 b
456.9505208333333 V
456.9635416666667 G
457.1380208333333 b
457.3619791666667 V
457.3828125 T
457.5026041666667 b
457.7369791666667 fV
457.890625 b
458.1536458333333 V
458.2760416666667 b
458.4713541666667 C
458.5182291666667 Z
458.5260416666667 V
458.6770833333333 b
458.9140625 V
459.0052083333333 b
459.2473958333333 L
459.2578125 V
459.2604166666667 x
459.4348958333333 b
459.671875 V
459.8125 b
460.015625 lZ
460.0182291666667 V
460.203125 b
460.4427083333333 V
460.6015625 b
460.8203125 L
460.8385416666667 J
460.8854166666667 V
461.0442708333333 b
461.2421875 V
461.4270833333333 b
461.6171875 Z
461.6276041666667 l
461.6640625 V
461.8177083333333 b
462.0026041666667 V
462.2135416666667 b
462.4895833333333 xL
462.5052083333333 V
462.5338541666667 S
462.78125 b
462.9739583333333 V
463.1614583333333 b
463.5078125 V
463.5104166666667 L
463.609375 x
464.8098958333333 h
465.109375 v
465.3307291666667 b
465.5130208333333 v
465.6979166666667 G
465.8619791666667 C
466.0130208333333 Y
466.0755208333333 V
466.2760416666667 C
466.3177083333333 G
466.5234375 V
466.7109375 T
466.7213541666667 C
466.9114583333333 V
467.0052083333333 f
467.1015625 C
467.3072916666667 V
467.390625 r
467.5286458333333 C
467.671875 D
467.6796875 V
467.6953125 S
467.8958333333333 C
468.0755208333333 V
468.3151041666667 x
468.3229166666667 C
468.3645833333333 L
468.5182291666667 V
468.734375 C
468.9010416666667 V
469.0364583333333 Z
469.0390625 C
469.0520833333333 k
469.21875 V
469.4244791666667 C
469.4479166666667 I
469.6145833333333 V
469.765625 L
469.7890625 C
469.796875 J
470.0078125 V
470.2630208333333 C
470.4635416666667 H
470.4661458333333 n
470.5208333333333 V
